""
"time"," id"," long"," lat"," angle"," speed"," RSSI"," Throughput"
"49.00","26","23.761434","37.970963","120.142714","5.893475","79.75513033434795","39.87756516717398"
"50.00","26","23.761491","37.970935","120.142714","5.893475","83.0176867317584","41.5088433658792"
"51.00","26","23.761548","37.970907","120.142714","5.893475","65.34311660591078","32.67155830295539"
"52.00","26","23.761605","37.970879","120.142714","5.893475","88.29176870031344","44.14588435015672"
"53.00","26","23.761662","37.970851","120.142714","5.893475","55.127575522644115","27.563787761322054"
"54.00","26","23.761719","37.970823","120.142714","5.893475","60.55841447323842","30.279207236619207"
"55.00","26","23.761776","37.970795","120.142714","5.893475","53.097002198851406","26.548501099425703"
"56.00","26","23.761833","37.970767","120.142714","5.893475","57.3981117359174","28.699055867958702"
"57.00","26","23.761890","37.970739","120.142714","5.893475","55.928450538904144","27.964225269452072"
"58.00","26","23.761947","37.970711","120.142714","5.893475","64.39151445179424","32.19575722589712"
"59.00","26","23.762003","37.970683","120.142714","5.893475","80.11944693691201","40.059723468456006"
"60.00","26","23.762060","37.970655","120.591285","5.893475","83.41380704124809","41.706903520624046"
"61.00","26","23.762116","37.970626","121.237956","5.893475","57.69879521822352","28.84939760911176"
"62.00","26","23.762173","37.970597","121.237956","5.893475","31.680099144233196","15.840049572116598"
"63.00","26","23.762229","37.970568","121.237956","5.893475","65.04169997969349","32.520849989846745"
"64.00","26","23.762285","37.970539","121.237956","5.893475","56.15306759754043","28.076533798770214"
"65.00","26","23.762342","37.970510","121.237956","5.893475","65.45266740698995","32.72633370349497"
"66.00","26","23.762398","37.970482","120.995707","5.893475","57.02837933856002","28.514189669280015"
"67.00","26","23.762454","37.970453","120.995707","5.893475","57.89531240336305","28.947656201681525"
"68.00","26","23.762511","37.970424","120.995707","5.893475","48.592879678286025","24.296439839143012"
"69.00","26","23.762567","37.970396","120.995707","5.893475","66.42393186910468","33.21196593455234"
"70.00","26","23.762624","37.970367","120.664720","5.893475","79.50823203333064","39.75411601666532"
"71.00","26","23.762680","37.970339","120.626749","5.893475","44.06918152278004","22.03459076139002"
"72.00","26","23.762737","37.970310","120.626749","5.893475","53.10169865650105","26.550849328250525"
"73.00","26","23.762794","37.970282","120.626749","5.893475","74.86371181139812","37.43185590569906"
"74.00","26","23.762850","37.970254","120.572729","5.893475","68.64368781942498","34.32184390971249"
"75.00","26","23.762907","37.970225","120.498704","5.893475","60.233204241885744","30.116602120942872"
"76.00","26","23.762964","37.970197","120.498704","5.893475","74.82274692507887","37.41137346253944"
"77.00","26","23.763021","37.970169","120.498704","5.893475","58.002027819638755","29.001013909819378"
"78.00","26","23.763077","37.970141","120.498704","5.893475","42.65730363570641","21.328651817853206"
"79.00","26","23.763134","37.970112","120.498704","5.893475","80.36098882717064","40.18049441358532"
"80.00","26","23.763190","37.970083","121.857536","5.893475","57.958597542734275","28.97929877136714"
"81.00","26","23.763244","37.970051","124.882005","5.893475","69.347527661591","34.6737638307955"
"82.00","26","23.763298","37.970020","124.882005","5.893475","64.3466212892584","32.1733106446292"
"83.00","26","23.763352","37.969988","124.944199","5.893475","56.63549019269554","28.31774509634777"
"84.00","26","23.763398","37.969950","134.875560","5.893475","69.58564848530035","34.79282424265018"
"85.00","26","23.763444","37.969911","134.875560","5.893475","40.948109800446986","20.474054900223493"
"86.00","26","23.763490","37.969872","134.875560","5.893475","66.96155142548508","33.48077571274254"
"87.00","26","23.763536","37.969834","135.519993","5.893475","74.52611798327797","37.263058991638985"
"88.00","26","23.763578","37.969793","138.830609","5.893475","61.002378011350345","30.501189005675172"
"89.00","26","23.763621","37.969752","138.830609","5.893475","52.268299206290266","26.134149603145133"
"90.00","26","23.763663","37.969711","138.837380","5.893475","60.853867751153466","30.426933875576733"
"91.00","26","23.763706","37.969670","138.846030","5.893475","46.289003958950985","23.144501979475493"
"92.00","26","23.763749","37.969629","138.846030","5.893475","41.41270219942918","20.70635109971459"
"93.00","26","23.763791","37.969588","138.772414","5.893475","88.65418249958813","44.327091249794066"
"94.00","26","23.763834","37.969547","138.567643","5.893475","85.93656051188768","42.96828025594384"
"95.00","26","23.763877","37.969506","138.567643","5.893475","77.2227007046496","38.6113503523248"
"96.00","26","23.763920","37.969465","138.567643","5.893475","66.68556734218106","33.34278367109053"
"97.00","26","23.763963","37.969424","138.567643","5.893475","69.66954358101268","34.83477179050634"
"98.00","26","23.764006","37.969384","138.567643","5.893475","41.730033970324754","20.865016985162377"
"99.00","26","23.764048","37.969343","138.567643","5.893475","42.07020439496685","21.035102197483425"
"100.00","26","23.764091","37.969302","138.567643","5.893475","65.59953440733743","32.799767203668715"
"101.00","26","23.764134","37.969261","138.567643","5.893475","53.05388164325499","26.526940821627495"
"102.00","26","23.764177","37.969220","138.567643","5.893475","55.61208376838865","27.806041884194325"
"103.00","26","23.764220","37.969180","138.567643","5.893475","36.9365015481276","18.4682507740638"
"104.00","26","23.764263","37.969139","138.567643","5.893475","89.46550498705061","44.732752493525304"
"105.00","26","23.764306","37.969098","138.567643","5.893475","76.66157859266755","38.330789296333776"
"106.00","26","23.764348","37.969057","138.567643","5.893475","48.8889112250341","24.44445561251705"
"107.00","26","23.764391","37.969016","138.567643","5.893475","39.327953443223265","19.663976721611633"
"108.00","26","23.764434","37.968975","138.567643","5.893475","47.357731382948536","23.678865691474265"
"109.00","26","23.764477","37.968935","138.567643","5.893475","75.39483684146231","37.697418420731154"
"110.00","26","23.764520","37.968894","138.104092","5.893475","47.213480250166235","23.606740125083114"
"111.00","26","23.764564","37.968854","137.693011","5.893475","57.977889826717956","28.988944913358978"
"112.00","26","23.764607","37.968813","137.693011","5.893475","38.08445590534058","19.04222795267029"
"113.00","26","23.764651","37.968773","137.693011","5.893475","34.66005483931727","17.330027419658634"
"114.00","26","23.764695","37.968733","137.693011","5.893475","49.25827137766398","24.62913568883199"
"115.00","26","23.764738","37.968693","137.693011","5.893475","59.18774630601894","29.59387315300947"
"116.00","26","23.764782","37.968652","137.693011","5.893475","78.98494320387633","39.49247160193816"
"117.00","26","23.764826","37.968612","137.693011","5.893475","65.05137717499846","32.52568858749923"
"118.00","26","23.764870","37.968572","136.689462","5.893475","91.82269807470921","45.911349037354604"
"119.00","26","23.764917","37.968535","133.464413","5.893475","66.56339611112794","33.28169805556397"
"120.00","26","23.764965","37.968497","133.464413","5.893475","55.08609936221271","27.543049681106353"
"121.00","26","23.765012","37.968459","133.464413","5.893475","70.47687519312859","35.238437596564296"
"122.00","26","23.765059","37.968422","133.464413","5.893475","71.61809342922163","35.809046714610815"
"123.00","26","23.765108","37.968385","130.983241","5.893475","42.672743013066494","21.336371506533247"
"124.00","26","23.765158","37.968350","130.726851","5.893475","56.40173279649486","28.20086639824743"
"125.00","26","23.765207","37.968314","130.726851","5.893475","71.50330814124695","35.751654070623474"
"126.00","26","23.765257","37.968278","130.726851","5.893475","59.191810310026895","29.595905155013448"
"127.00","26","23.765307","37.968243","129.040255","5.893475","64.55020720979212","32.27510360489606"
"128.00","26","23.765359","37.968209","127.780715","5.893475","44.437216036829454","22.218608018414724"
"129.00","26","23.765411","37.968176","127.780715","5.893475","51.45483124214144","25.72741562107072"
"130.00","26","23.765463","37.968142","127.506473","5.893475","79.77705264022042","39.88852632011021"
"131.00","26","23.765518","37.968112","122.984432","5.893475","76.57548111051375","38.287740555256875"
"132.00","26","23.765573","37.968082","122.984432","5.893475","49.34085933652825","24.670429668264124"
"133.00","26","23.765628","37.968051","122.984432","5.893475","49.15586811979816","24.57793405989908"
"134.00","26","23.765683","37.968021","122.984432","5.893475","60.0560056869312","30.0280028434656"
"135.00","26","23.765740","37.967993","119.908604","5.893475","58.49323575157179","29.246617875785898"
"136.00","26","23.765798","37.967967","117.778646","5.893475","53.4806654806506","26.740332740325304"
"137.00","26","23.765857","37.967941","117.778646","5.893475","62.561451658378466","31.280725829189233"
"138.00","26","23.765916","37.967916","115.385378","5.893475","67.4705444690294","33.7352722345147"
"139.00","26","23.765977","37.967895","111.948699","5.893475","65.95529721556721","32.97764860778361"
"140.00","26","23.766039","37.967874","111.948699","5.893475","70.96194726197584","35.48097363098792"
"141.00","26","23.766100","37.967853","111.948699","5.834985","48.50715954310206","24.25357977155103"
"142.00","26","23.766150","37.967835","111.948699","4.834985","54.1242486739067","27.062124336953346"
"143.00","26","23.766190","37.967821","111.948699","3.834985","57.52533293649777","28.762666468248884"
"144.00","26","23.766220","37.967811","111.948699","2.834985","59.19573315346087","29.597866576730436"
"145.00","26","23.766260","37.967798","111.614962","3.834985","63.58393346395128","31.79196673197564"
"146.00","26","23.766311","37.967781","110.379664","4.834985","61.7827098392972","30.8913549196486"
"147.00","26","23.766372","37.967762","109.603232","5.834985","89.02016088471062","44.51008044235531"
"148.00","26","23.766435","37.967744","108.664020","5.893475","64.30372001311002","32.15186000655501"
"149.00","26","23.766498","37.967725","108.806336","5.893475","44.065878835789604","22.032939417894806"
"150.00","26","23.766561","37.967708","106.747801","5.893475","59.192873765391056","29.596436882695528"
"151.00","26","23.766626","37.967694","103.419062","5.893475","46.529833247363214","23.264916623681607"
"152.00","26","23.766691","37.967680","103.419062","5.893475","83.80062531762083","41.900312658810414"
"153.00","26","23.766756","37.967668","100.725629","5.893475","72.3772627399636","36.1886313699818"
"154.00","26","23.766822","37.967658","99.683803","5.893475","71.85608994929706","35.92804497464853"
"155.00","26","23.766888","37.967647","99.683803","5.893475","88.1641341794566","44.0820670897283"
"156.00","26","23.766954","37.967639","97.479587","5.893475","44.94291731429611","22.471458657148055"
"157.00","26","23.767020","37.967630","97.338606","5.893475","63.15510024870034","31.57755012435017"
"158.00","26","23.767086","37.967622","97.172333","5.893475","54.245492645753835","27.12274632287692"
"159.00","26","23.767153","37.967615","95.726177","5.893475","85.22732616201277","42.613663081006386"
"160.00","26","23.767219","37.967608","95.726177","5.893475","68.42596788525559","34.212983942627794"
"161.00","26","23.767286","37.967602","95.726177","5.893475","98.12008400552949","49.060042002764746"
"162.00","26","23.767352","37.967595","95.001935","5.893475","64.75902921235766","32.37951460617883"
"163.00","26","23.767419","37.967590","94.034197","5.893475","55.93985505259904","27.96992752629952"
"164.00","26","23.767486","37.967585","94.034197","5.893475","82.14091897551927","41.070459487759635"
"165.00","26","23.767552","37.967579","94.034197","5.893475","49.88839506672976","24.94419753336488"
"166.00","26","23.767619","37.967574","94.034197","5.893475","66.2381945230387","33.11909726151935"
"167.00","26","23.767686","37.967569","94.034197","5.893475","50.79071134806486","25.39535567403243"
"168.00","26","23.767753","37.967563","94.034197","5.893475","51.39840480679564","25.69920240339782"
"169.00","26","23.767819","37.967558","94.034197","5.893475","82.34951627824053","41.174758139120264"
"170.00","26","23.767886","37.967553","94.034197","5.893475","85.08000092657504","42.54000046328751"
"171.00","26","23.767953","37.967547","94.034197","5.893475","56.64273436032349","28.321367180161744"
"172.00","26","23.768019","37.967542","94.034197","5.893475","74.07840953598617","37.039204767993084"
"173.00","26","23.768086","37.967537","94.034197","5.893475","42.72476280086342","21.36238140043171"
"174.00","26","23.768153","37.967532","94.034197","5.893475","63.85566220438077","31.927831102190385"
"175.00","26","23.768220","37.967526","94.371489","5.893475","55.5747124852017","27.78735624260085"
"176.00","26","23.768286","37.967520","95.021186","5.893475","55.88039697054847","27.94019848527423"
"177.00","26","23.768353","37.967514","95.021795","5.893475","67.65586703053195","33.827933515265975"
"178.00","26","23.768419","37.967507","95.021795","5.893475","58.66736562951832","29.333682814759165"
"179.00","26","23.768486","37.967501","95.021795","5.893475","63.315842935643595","31.657921467821797"
"180.00","26","23.768552","37.967495","95.021795","5.893475","49.08763781899642","24.54381890949821"
"181.00","26","23.768619","37.967489","95.021795","5.893475","51.01060853923787","25.505304269618936"
"182.00","26","23.768686","37.967483","95.046953","5.893475","55.59938063865785","27.799690319328924"
"183.00","26","23.768752","37.967476","95.023134","5.893475","68.76574044362684","34.38287022181342"
"184.00","26","23.768819","37.967470","95.023134","5.893475","61.234978014183405","30.617489007091702"
"185.00","26","23.768885","37.967464","95.023134","5.893475","61.31400738470514","30.657003692352575"
"186.00","26","23.768952","37.967458","95.023134","5.893475","35.799461404623756","17.899730702311878"
"187.00","26","23.769019","37.967451","95.023134","5.893475","56.034928390719934","28.017464195359967"
"188.00","26","23.769085","37.967445","95.023134","5.893475","61.51499220437501","30.757496102187506"
"189.00","26","23.769152","37.967439","94.796583","5.893475","65.8726177709568","32.9363088854784"
"190.00","26","23.769218","37.967434","93.729517","5.893475","53.924984639777946","26.962492319888973"
"191.00","26","23.769285","37.967429","93.729517","5.893475","39.056126499606144","19.528063249803072"
"192.00","26","23.769352","37.967424","93.729517","5.893475","39.498880126096","19.749440063048"
"193.00","26","23.769419","37.967419","93.729517","5.893475","48.901960091310045","24.450980045655022"
"194.00","26","23.769485","37.967414","93.729517","5.893475","82.90283311785538","41.45141655892768"
"195.00","26","23.769552","37.967409","93.729517","5.893475","49.245497333534544","24.62274866676727"
"196.00","26","23.769619","37.967404","94.079137","5.893475","62.92974589352793","31.46487294676397"
"197.00","26","23.769686","37.967398","94.438598","5.893475","44.71831444790359","22.359157223951794"
"198.00","26","23.769752","37.967392","94.438598","5.893475","65.81449766502638","32.90724883251319"
"199.00","26","23.769819","37.967387","94.438598","5.893475","57.4887553725271","28.74437768626355"
"200.00","26","23.769886","37.967381","94.438598","5.893475","41.27182120144154","20.635910600720774"
"201.00","26","23.769952","37.967375","94.438598","5.893475","77.75309784176186","38.87654892088093"
"202.00","26","23.770019","37.967370","94.438598","5.893475","64.65482040703641","32.327410203518205"
"203.00","26","23.770086","37.967364","94.438598","5.893475","68.48602738585204","34.24301369292602"
"204.00","26","23.770151","37.967354","98.833083","5.893475","85.68851994359099","42.84425997179549"
"205.00","26","23.770217","37.967345","98.833083","5.893475","72.15335791671436","36.07667895835718"
"206.00","26","23.770283","37.967335","98.833083","5.893475","73.08094000657678","36.54047000328839"
"207.00","26","23.770349","37.967325","98.833083","5.893475","55.847032656810036","27.923516328405018"
"208.00","26","23.770415","37.967316","98.833083","5.893475","66.67950709453517","33.339753547267584"
"209.00","26","23.770481","37.967306","99.204320","5.893475","63.56424146159819","31.782120730799097"
"210.00","26","23.770546","37.967292","103.085584","5.893475","43.716971859944266","21.858485929972133"
"211.00","26","23.770611","37.967279","103.085584","5.893475","76.38563763720396","38.19281881860198"
"212.00","26","23.770675","37.967265","103.085584","5.893475","53.57659075196075","26.788295375980375"
"213.00","26","23.770740","37.967251","103.085584","5.893475","45.97873638437829","22.989368192189144"
"214.00","26","23.770805","37.967238","103.273973","5.893475","41.151368449467924","20.575684224733962"
"215.00","26","23.770870","37.967223","103.937373","5.893475","61.555199008162056","30.777599504081028"
"216.00","26","23.770934","37.967209","103.937373","5.893475","64.58869947090473","32.294349735452364"
"217.00","26","23.770999","37.967195","103.937373","5.893475","32.87895745227617","16.439478726138084"
"218.00","26","23.771063","37.967181","103.937373","5.893475","56.6175698339726","28.3087849169863"
"219.00","26","23.771128","37.967166","103.937373","5.893475","71.19286265034826","35.59643132517413"
"220.00","26","23.771192","37.967152","103.937373","5.893475","60.707211061585596","30.353605530792798"
"221.00","26","23.771257","37.967138","103.937373","5.893475","64.43529824056854","32.21764912028427"
"222.00","26","23.771322","37.967123","103.822812","5.893475","54.830580770932514","27.415290385466257"
"223.00","26","23.771387","37.967110","102.707945","5.893475","58.01687227215905","29.008436136079528"
"224.00","26","23.771451","37.967097","102.707945","5.893475","76.32392067723164","38.16196033861582"
"225.00","26","23.771516","37.967084","102.707945","5.893475","65.52857393826586","32.76428696913293"
"226.00","26","23.771581","37.967071","102.707945","5.893475","70.97001785988853","35.485008929944264"
"227.00","26","23.771647","37.967058","101.329206","5.893475","52.793491535486496","26.396745767743244"
"228.00","26","23.771712","37.967047","100.775350","5.893475","58.14149744890968","29.070748724454845"
"229.00","26","23.771777","37.967035","100.775350","5.893475","42.41991291514466","21.20995645757233"
"230.00","26","23.771843","37.967024","100.775350","5.893475","42.25872388610216","21.12936194305108"
"231.00","26","23.771909","37.967014","99.325114","5.893475","62.49762764824033","31.248813824120166"
"232.00","26","23.771975","37.967004","98.493688","5.893475","73.94250495476635","36.971252477383175"
"233.00","26","23.772041","37.966996","96.810195","5.893475","48.28444845554165","24.142224227770825"
"234.00","26","23.772107","37.966988","96.521212","5.893475","50.22246049780527","25.111230248902633"
"235.00","26","23.772174","37.966983","93.565550","5.893475","58.42922189730173","29.214610948650865"
"236.00","26","23.772241","37.966979","93.251441","5.893475","46.743473283737046","23.371736641868523"
"237.00","26","23.772308","37.966975","91.986942","5.893475","67.67110848304976","33.83555424152488"
"238.00","26","23.772375","37.966972","91.411129","5.893475","65.01139445064256","32.50569722532128"
"239.00","26","23.772442","37.966969","91.309114","5.893475","59.822080466640415","29.911040233320207"
"240.00","26","23.772509","37.966969","88.829154","5.893475","58.134314803704314","29.067157401852157"
"241.00","26","23.772576","37.966968","88.829154","5.893475","35.035272692432606","17.517636346216303"
"242.00","26","23.772643","37.966968","88.829154","5.893475","55.964671600351046","27.982335800175523"
"243.00","26","23.772710","37.966971","84.668097","5.893475","54.38082915036579","27.190414575182896"
"244.00","26","23.772776","37.966976","82.362964","5.893475","82.92145498184699","41.4607274909235"
"245.00","26","23.772843","37.966982","82.362964","5.893475","60.96988631864829","30.484943159324146"
"246.00","26","23.772910","37.966987","82.177570","5.893475","73.57794432949129","36.788972164745644"
"247.00","26","23.772976","37.966995","79.748801","5.893475","68.66534319409342","34.33267159704671"
"248.00","26","23.773042","37.967003","79.748801","5.893475","76.89616387957317","38.44808193978658"
"249.00","26","23.773108","37.967011","79.748801","5.893475","49.47209570089228","24.736047850446138"
"250.00","26","23.773175","37.967019","79.546009","5.893475","18.21466389303137","9.107331946515686"
"251.00","26","23.773241","37.967027","79.230807","5.893475","57.452407241824076","28.726203620912038"
"252.00","26","23.773307","37.967036","79.230807","5.893475","45.57236786269341","22.786183931346706"
"253.00","26","23.773373","37.967044","79.230807","5.893475","63.77129831112434","31.88564915556217"
"254.00","26","23.773440","37.967053","78.745602","5.893475","48.122843012576695","24.061421506288347"
"255.00","26","23.773506","37.967062","78.246507","5.893475","48.386834885794336","24.193417442897168"
"256.00","26","23.773572","37.967071","78.246507","5.893475","81.2214712356773","40.61073561783865"
"257.00","26","23.773638","37.967080","78.246507","5.893475","36.57153586879691","18.285767934398454"
"258.00","26","23.773704","37.967090","78.246507","5.893475","55.911781937204545","27.955890968602272"
"259.00","26","23.773770","37.967096","81.639112","5.893475","54.180249581501265","27.090124790750632"
"260.00","26","23.773837","37.967102","81.639112","5.893475","65.78223262183627","32.891116310918136"
"261.00","26","23.773903","37.967109","81.639112","5.893475","62.839438791056416","31.419719395528208"
"262.00","26","23.773970","37.967115","81.639112","5.893475","80.33570939448575","40.16785469724287"
"263.00","26","23.774036","37.967121","81.639112","5.893475","66.32424556127708","33.16212278063854"
"264.00","26","23.774103","37.967127","81.639112","5.893475","95.67423298451175","47.83711649225587"
"265.00","26","23.774170","37.967133","81.468928","5.893475","68.93695064357419","34.468475321787096"
"266.00","26","23.774236","37.967141","79.580053","5.893475","67.15283188820126","33.57641594410063"
"267.00","26","23.774302","37.967149","79.580053","5.893475","70.5679745415122","35.2839872707561"
"268.00","26","23.774369","37.967157","80.116268","5.893475","64.31074657747632","32.15537328873816"
"269.00","26","23.774430","37.967163","81.863111","5.467429","62.574569647670025","31.287284823835012"
"270.00","26","23.774481","37.967167","81.863111","4.467429","37.74677258821951","18.873386294109753"
"271.00","26","23.774520","37.967170","82.763573","3.467429","77.05056952091776","38.52528476045888"
"272.00","26","23.774548","37.967171","84.231620","2.467429","62.35903549921372","31.17951774960686"
"273.00","26","23.774588","37.967173","84.844795","3.467429","43.896192050390425","21.948096025195213"
"274.00","26","23.774638","37.967173","88.371792","4.467429","57.353010301782994","28.676505150891497"
